fips,county_name,pcp_rate_per_100k,pcp_ratio,mental_health_provider_rate_per_100k,mental_health_provider_ratio,dentist_rate_per_100k,dentist_ratio,uninsured_pct,preventable_hospitalization_rate,child_poverty_pct,life_expectancy_years,median_household_income,rural_pct,population,hpsa_active_count,hpsa_max_score,hpsa_underserved_population,heart_disease_pct,asthma_pct,depression_pct,diabetes_pct,fair_or_poor_health_pct,frequent_mental_distress_pct,high_blood_pressure_pct,no_physical_activity_pct,obesity_pct,annual_checkup_pct,heart_disease_pct_source_type,asthma_pct_source_type,depression_pct_source_type,diabetes_pct_source_type,fair_or_poor_health_pct_source_type,frequent_mental_distress_pct_source_type,high_blood_pressure_pct_source_type,no_physical_activity_pct_source_type,obesity_pct_source_type,annual_checkup_pct_source_type
48487,Wilbarger,31.41937,3183:1,191.66267000000002,522:1,40.02882,2498:1,20.919447525,3740.0,25.0,71.360716831,53416,26.096065803,12522,1,17.0,4491.0,6.9,10.5,24.4,14.2,28.0,20.4,36.2,34.7,39.9,72.5,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv
48489,Willacy,39.37783,2540:1,44.916900000000005,2226:1,4.9645,20143:1,21.597408862,3725.0,34.9,72.852568835,42279,35.598095616,20037,1,18.0,7298.0,7.5,8.9,19.4,19.0,37.5,18.3,36.9,44.5,44.4,70.2,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv
48491,Williamson,68.27096,1465:1,178.43030000000002,560:1,61.064789999999995,1638:1,10.429484601,2173.0,7.2,80.713658805,111183,9.1526180714,697191,1,19.0,0.0,4.5,9.0,20.4,9.5,15.8,15.6,28.6,22.4,32.1,75.0,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv
48493,Wilson,46.82287,2136:1,49.831129999999995,2007:1,24.65156,4057:1,14.973506304,2806.0,13.8,76.819948632,85288,87.31131791,54183,1,9.0,7178.0,5.2,9.4,21.7,11.0,20.2,17.0,30.0,25.6,34.9,72.9,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv
48495,Winkler,26.97235,3708:1,,,27.374760000000002,3653:1,19.710237223,4019.0,17.6,71.195675865,67901,18.09780516,7414,2,17.0,458.0,5.8,9.1,20.7,13.3,25.9,17.6,32.6,33.0,37.5,70.8,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv
48497,Wise,37.64955,2656:1,72.98616,1370:1,21.36324,4681:1,17.921415478,3712.0,12.1,75.134574163,89873,90.507343513,78097,1,16.0,0.0,5.5,10.0,24.0,10.3,20.1,18.7,31.2,25.9,33.8,72.1,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv
48499,Wood,32.69755,3058:1,58.4295,1711:1,36.2806,2756:1,19.822748321,2543.0,22.0,73.622870446,58813,87.29121602,47921,1,14.0,9645.0,5.8,10.4,25.2,10.6,20.8,19.3,32.5,26.2,34.8,72.5,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv
48501,Yoakum,26.291569999999997,3804:1,40.1714,2489:1,13.421019999999999,7451:1,26.645141451,1771.0,17.0,72.124274975,64634,100.0,7468,0,,0.0,5.7,9.2,21.0,13.0,25.2,17.4,32.0,32.2,38.2,71.2,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv
48503,Young,83.43995000000001,1198:1,82.76319,1208:1,66.80771,1497:1,21.134020619,1791.0,20.1,71.204614098,64187,51.950523311,18124,1,16.0,4116.0,5.7,10.1,24.6,10.8,20.7,18.8,32.5,27.0,37.3,72.2,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv
48505,Zapata,,,,,14.441479999999999,6925:1,23.676809,5053.0,43.9,74.693965835,41688,21.218230254,13736,2,19.0,12252.0,7.9,9.3,20.6,20.1,40.0,19.0,37.4,47.1,44.5,70.8,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv
48507,Zavala,,,64.43299,1552:1,42.65757,2344:1,17.13848508,3673.0,42.5,69.878738966,36878,30.620475698,9312,4,19.0,9021.0,8.3,9.4,21.1,21.4,41.6,19.5,39.4,48.2,48.2,71.3,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv,AgeAdjPrv
